image_path,label
OriginalImages\9291\20140702_134534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140703_034527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140703_041522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140703_074525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140703_114531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140703_131524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140704_061525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140704_091520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140704_131520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140705_041521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140705_141519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140705_181522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140706_121529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140706_171524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140706_181530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140707_071531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140707_114526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140707_141527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140707_181521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140708_031525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140708_081533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140708_131522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140709_061524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140709_084533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140709_091528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140709_131525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140710_044534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140710_054530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140710_171534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140711_081523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140711_144527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140712_064533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140712_114528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140712_174534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140713_081529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140713_111539.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140714_051524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140714_064522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140714_131523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140714_174520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140715_124532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140715_134540.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140715_164528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140716_134526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140717_124529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140718_041539.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140718_081518.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140718_121521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140719_054526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140719_184524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140720_054521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140720_161521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140721_034526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140721_171519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140721_181535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140722_104522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140723_074537.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140723_161519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140723_164526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140723_184530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140724_031526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140724_041523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140725_044521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140725_104527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140725_164519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140726_041529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140726_161521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140726_164523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140727_041524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140727_144528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140727_171528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140728_061528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140728_064530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140728_151530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140729_034531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140729_114527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140730_151525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140731_064517.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140731_091528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140731_131524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140801_061533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140801_124529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140801_154531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140801_164528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140802_041527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140802_044532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140802_051521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140802_124519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140803_114528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140803_121523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140803_131532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140803_141527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140804_071527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140804_094534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140804_104526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140805_061523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140805_084531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140805_141530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140805_144522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140805_164519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140806_051532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140806_064525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140806_071531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140806_114523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140806_121534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140807_041525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140807_141525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140807_164519.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140807_171536.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140808_114529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140809_091520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140809_134517.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140809_181522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140810_054533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140810_164529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140810_174526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140811_084533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140811_111527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140811_141537.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140812_034529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140812_061527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140812_081531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140812_094527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140813_081528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140813_154528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140814_041534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140814_081530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140814_114536.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140815_081528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140815_084529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140815_131530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140815_161523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140816_134524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140816_164532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140817_111535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140817_121538.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140817_141529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140818_074524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140818_104538.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140818_121536.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140818_181525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140819_111530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140819_141530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140819_154527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140820_084528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140820_124533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140820_151528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140821_134535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140821_144520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140822_051530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140822_064527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140822_094520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140822_151525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140822_174530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140823_034527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140823_041524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140823_161522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140824_101531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140825_051523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140825_161522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140826_054537.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140826_091524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140827_074538.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140827_121524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140827_124524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140827_151525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140828_064539.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140828_174525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140829_044530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140829_104526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140830_051533.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140830_061535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140830_134528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140831_084546.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140831_104525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140831_121531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140831_174529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140902_131535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140902_144539.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140903_094528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140903_164536.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140904_151527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140904_164528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140905_081526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140905_084524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140906_164524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140906_174532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140907_161527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140908_044538.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140908_091524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140908_134517.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140909_154525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140910_094525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140910_141525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140910_151528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140910_164520.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140910_171524.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140911_084527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140911_094535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140911_101527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140912_114528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140913_114526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140913_164522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140913_171527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140914_091547.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140914_101526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140915_061523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140916_141523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140917_041523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140917_064521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140917_104528.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140918_054535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140918_091529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140918_131531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140919_044544.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140919_054544.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140919_064534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140919_171529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140920_061521.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140920_111525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140920_134527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140921_081530.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140921_154522.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140922_054538.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140922_101529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140922_131523.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140923_091525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140923_154536.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140924_044529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140924_064526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140924_101527.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140924_111529.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140925_114534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140925_124532.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140925_144534.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140925_161531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140926_131531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140926_151526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140927_134526.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140927_144542.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140928_051535.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140928_111525.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140929_091531.jpg,ValidationImages\Skyfinder\9291.png
OriginalImages\9291\20140930_101529.jpg,ValidationImages\Skyfinder\9291.png
